2
Furlo
Livello volume
169.16	0
169.17	0
169.18	1000
169.19	1000
169.2	2000
169.21	2000
169.22	3000
169.23	3000
169.24	4000
169.25	4000
169.26	5000
169.27	5000
169.28	6000
169.29	6000
169.3	7000
169.31	7000
169.32	8000
169.33	8000
169.34	9000
169.35	9000
169.36	10000
169.37	11000
169.38	11000
169.39	12000
169.4	12000
169.41	13000
169.42	13000
169.43	14000
169.44	14000
169.45	15000
169.46	15000
169.47	16000
169.48	16000
169.49	17000
169.5	17000
169.51	18000
169.52	18000
169.53	19000
169.54	19000
169.55	20000
169.56	20000
169.57	21000
169.58	22000
169.59	22000
169.6	23000
169.61	23000
169.62	24000
169.63	24000
169.64	25000
169.65	25000
169.66	26000
169.67	26000
169.68	27000
169.69	27000
169.7	28000
169.71	28000
169.72	29000
169.73	29000
169.74	30000
169.75	30000
169.76	31000
169.77	31000
169.78	32000
169.79	33000
169.8	33000
169.81	34000
169.82	34000
169.83	35000
169.84	35000
169.85	36000
169.86	36000
169.87	37000
169.88	37000
169.89	38000
169.9	38000
169.91	39000
169.92	39000
169.93	40000
169.94	40000
169.95	41000
169.96	41000
169.97	42000
169.98	42000
169.99	43000
170	44000
170.01	44000
170.02	45000
170.03	45000
170.04	46000
170.05	47000
170.06	47000
170.07	48000
170.08	49000
170.09	49000
170.1	50000
170.11	51000
170.12	51000
170.13	52000
170.14	53000
170.15	53000
170.16	54000
170.17	55000
170.18	55000
170.19	56000
170.2	57000
170.21	57000
170.22	58000
170.23	59000
170.24	59000
170.25	60000
170.26	61000
170.27	61000
170.28	62000
170.29	63000
170.3	63000
170.31	64000
170.32	65000
170.33	65000
170.34	66000
170.35	67000
170.36	67000
170.37	68000
170.38	69000
170.39	69000
170.4	70000
170.41	71000
170.42	71000
170.43	72000
170.44	73000
170.45	73000
170.46	74000
170.47	75000
170.48	75000
170.49	76000
170.5	77000
170.51	77000
170.52	78000
170.53	78000
170.54	79000
170.55	80000
170.56	80000
170.57	81000
170.58	82000
170.59	82000
170.6	83000
170.61	84000
170.62	84000
170.63	85000
170.64	86000
170.65	86000
170.66	87000
170.67	88000
170.68	88000
170.69	89000
170.7	90000
170.71	90000
170.72	91000
170.73	92000
170.74	92000
170.75	93000
170.76	94000
170.77	94000
170.78	95000
170.79	96000
170.8	96000
170.81	97000
170.82	98000
170.83	98000
170.84	99000
170.85	100000
170.86	100000
170.87	101000
170.88	102000
170.89	102000
170.9	103000
170.91	104000
170.92	104000
170.93	105000
170.94	106000
170.95	106000
170.96	107000
170.97	108000
170.98	108000
170.99	109000
171	110000
171.01	110000
171.02	111000
171.03	112000
171.04	113000
171.05	114000
171.06	115000
171.07	115000
171.08	116000
171.09	117000
171.1	118000
171.11	119000
171.12	120000
171.13	121000
171.14	121000
171.15	122000
171.16	123000
171.17	124000
171.18	125000
171.19	126000
171.2	127000
171.21	127000
171.22	128000
171.23	129000
171.24	130000
171.25	131000
171.26	132000
171.27	132000
171.28	133000
171.29	134000
171.3	135000
171.31	136000
171.32	137000
171.33	138000
171.34	138000
171.35	139000
171.36	140000
171.37	141000
171.38	142000
171.39	143000
171.4	144000
171.41	144000
171.42	145000
171.43	146000
171.44	147000
171.45	148000
171.46	149000
171.47	149000
171.48	150000
171.49	151000
171.5	152000
171.51	153000
171.52	154000
171.53	155000
171.54	155000
171.55	156000
171.56	157000
171.57	158000
171.58	159000
171.59	160000
171.6	161000
171.61	161000
171.62	162000
171.63	163000
171.64	164000
171.65	165000
171.66	166000
171.67	166000
171.68	167000
171.69	168000
171.7	169000
171.71	170000
171.72	171000
171.73	172000
171.74	172000
171.75	173000
171.76	174000
171.77	175000
171.78	176000
171.79	177000
171.8	178000
171.81	178000
171.82	179000
171.83	180000
171.84	181000
171.85	182000
171.86	183000
171.87	183000
171.88	184000
171.89	185000
171.9	186000
171.91	187000
171.92	188000
171.93	189000
171.94	189000
171.95	190000
171.96	191000
171.97	192000
171.98	193000
171.99	194000
172	195000
172.01	196000
172.02	197000
172.03	198000
172.04	199000
172.05	200000
172.06	201000
172.07	203000
172.08	204000
172.09	205000
172.1	206000
172.11	207000
172.12	208000
172.13	209000
172.14	211000
172.15	212000
172.16	213000
172.17	214000
172.18	215000
172.19	216000
172.2	218000
172.21	219000
172.22	220000
172.23	221000
172.24	222000
172.25	223000
172.26	224000
172.27	226000
172.28	227000
172.29	228000
172.3	229000
172.31	230000
172.32	231000
172.33	232000
172.34	234000
172.35	235000
172.36	236000
172.37	237000
172.38	238000
172.39	239000
172.4	240000
172.41	242000
172.42	243000
172.43	244000
172.44	245000
172.45	246000
172.46	247000
172.47	249000
172.48	250000
172.49	251000
172.5	252000
172.51	253000
172.52	254000
172.53	255000
172.54	257000
172.55	258000
172.56	259000
172.57	260000
172.58	261000
172.59	262000
172.6	263000
172.61	265000
172.62	266000
172.63	267000
172.64	268000
172.65	269000
172.66	270000
172.67	272000
172.68	273000
172.69	274000
172.7	275000
172.71	276000
172.72	277000
172.73	278000
172.74	280000
172.75	281000
172.76	282000
172.77	283000
172.78	284000
172.79	285000
172.8	286000
172.81	288000
172.82	289000
172.83	290000
172.84	291000
172.85	292000
172.86	293000
172.87	295000
172.88	296000
172.89	297000
172.9	298000
172.91	299000
172.92	300000
172.93	301000
172.94	303000
172.95	304000
172.96	305000
172.97	306000
172.98	307000
172.99	308000
173	310000
173.01	311000
173.02	312000
173.03	314000
173.04	315000
173.05	316000
173.06	318000
173.07	319000
173.08	321000
173.09	322000
173.1	323000
173.11	325000
173.12	326000
173.13	328000
173.14	329000
173.15	331000
173.16	332000
173.17	333000
173.18	335000
173.19	336000
173.2	338000
173.21	339000
